Date,asset1,asset2,asset3,asset4,asset5,asset6,asset7,asset8
2019/2/15,1452.40 ,2173.02 ,1020.00 ,1316.26 ,1342.49 ,854.53 ,883.76 ,643.43 
2019/2/18,1498.96 ,2173.02 ,1020.25 ,1315.79 ,1339.49 ,860.75 ,889.99 ,659.60 
2019/2/19,1496.30 ,2176.28 ,1019.88 ,1314.29 ,1339.49 ,869.80 ,892.82 ,657.45 
2019/2/20,1501.66 ,2180.15 ,1020.34 ,1313.73 ,1339.49 ,877.26 ,898.96 ,655.15 
2019/2/21,1497.64 ,2172.46 ,1019.52 ,1310.00 ,1339.99 ,878.69 ,894.05 ,659.25 
2019/2/22,1531.32 ,2186.39 ,1018.78 ,1313.39 ,1339.59 ,876.29 ,887.29 ,659.54 
2019/2/25,1622.39 ,2189.08 ,1016.13 ,1312.69 ,1335.50 ,887.03 ,885.30 ,656.41 
2019/2/26,1602.91 ,2187.35 ,1014.57 ,1309.84 ,1334.50 ,884.01 ,884.68 ,632.15 
2019/2/27,1600.17 ,2186.16 ,1016.22 ,1309.61 ,1335.30 ,885.88 ,883.92 ,638.10 
2019/2/28,1596.25 ,2179.98 ,1015.76 ,1310.23 ,1340.00 ,887.66 ,876.55 ,645.36 
2019/3/1,1631.20 ,2195.01 ,1014.39 ,1310.00 ,1333.50 ,886.32 ,875.26 ,651.76 
2019/3/4,1650.51 ,2186.49 ,1013.56 ,1308.93 ,1330.00 ,888.45 ,864.88 ,639.92 
2019/3/5,1660.04 ,2184.02 ,1013.01 ,1308.12 ,1330.00 ,892.54 ,859.66 ,643.36 
2019/3/6,1673.99 ,2169.77 ,1013.29 ,1307.60 ,1334.00 ,886.94 ,860.43 ,644.86 
2019/3/7,1656.92 ,2152.14 ,1015.85 ,1308.35 ,1338.79 ,885.26 ,860.89 ,652.27 
2019/3/8,1591.12 ,2147.55 ,1016.49 ,1311.70 ,1340.69 ,882.24 ,863.19 ,646.62 
2019/3/11,1622.60 ,2179.05 ,1020.00 ,1310.00 ,1340.19 ,880.28 ,869.95 ,659.07 
2019/3/12,1633.65 ,2185.49 ,1016.22 ,1310.89 ,1339.39 ,884.64 ,868.87 ,659.32 
2019/3/13,1620.09 ,2200.67 ,1020.00 ,1311.95 ,1338.79 ,887.03 ,873.48 ,662.13 
2019/3/14,1608.91 ,2198.76 ,1016.13 ,1310.99 ,1337.99 ,884.72 ,872.95 ,667.94 
2019/3/15,1629.15 ,2209.72 ,1020.00 ,1310.85 ,1338.39 ,880.11 ,870.25 ,665.59 
2019/3/18,1675.58 ,2217.91 ,1016.31 ,1311.43 ,1337.89 ,889.88 ,870.10 ,660.88 
2019/3/19,1667.85 ,2217.62 ,1016.31 ,1311.76 ,1337.40 ,888.99 ,874.70 ,665.53 
2019/3/20,1668.49 ,2211.09 ,1016.04 ,1311.62 ,1337.20 ,889.70 ,873.78 ,665.93 
2019/3/21,1669.12 ,2235.09 ,1016.68 ,1310.00 ,1338.19 ,892.36 ,878.85 ,669.29 
2019/3/22,1667.78 ,2192.68 ,1017.87 ,1312.59 ,1338.99 ,887.21 ,876.79 ,661.42 
2019/3/25,1628.20 ,2190.84 ,1018.97 ,1314.49 ,1342.79 ,876.55 ,880.54 ,652.16 
2019/3/26,1609.76 ,2206.58 ,1020.25 ,1316.92 ,1342.39 ,873.89 ,883.06 ,658.47 
2019/3/27,1628.45 ,2196.33 ,1019.88 ,1317.41 ,1341.89 ,876.38 ,882.38 ,662.39 
2019/3/28,1621.92 ,2204.21 ,1020.34 ,1318.31 ,1343.29 ,877.09 ,879.31 ,655.72 
2019/3/29,1684.54 ,2219.06 ,1020.00 ,1318.45 ,1342.69 ,883.93 ,865.49 ,662.33 
2019/4/1,1728.74 ,2244.73 ,1016.22 ,1314.99 ,1338.29 ,874.78 ,865.80 ,671.74 
2019/4/2,1727.59 ,2240.00 ,1014.02 ,1313.30 ,1336.20 ,873.18 ,864.57 ,676.14 
2019/4/3,1749.72 ,2249.59 ,1009.71 ,1309.80 ,1332.40 ,873.89 ,866.41 ,684.52 
2019/4/4,1767.15 ,2254.28 ,1008.25 ,1305.57 ,1331.80 ,879.75 ,866.26 ,675.27 
2019/4/8,1764.97 ,2267.10 ,1009.44 ,1306.04 ,1332.70 ,876.02 ,869.79 ,691.47 
2019/4/9,1772.89 ,2253.35 ,1007.06 ,1305.06 ,1331.10 ,876.91 ,872.25 ,693.80 
2019/4/10,1777.42 ,2261.18 ,1007.06 ,1302.03 ,1331.70 ,877.62 ,873.84 ,688.27 
2019/4/11,1739.02 ,2260.00 ,1007.97 ,1304.02 ,1334.90 ,875.67 ,876.39 ,693.64 
2019/4/12,1735.13 ,2276.22 ,1005.50 ,1303.26 ,1332.80 ,871.23 ,869.49 ,690.77 
2019/4/15,1729.43 ,2274.78 ,1002.66 ,1298.32 ,1329.11 ,878.86 ,864.11 ,692.12 
2019/4/16,1777.40 ,2275.94 ,1000.82 ,1295.96 ,1328.01 ,877.09 ,863.04 ,690.60 
2019/4/17,1778.03 ,2270.77 ,1000.00 ,1295.15 ,1329.01 ,880.28 ,858.13 ,700.43 
2019/4/18,1771.43 ,2274.35 ,1002.57 ,1296.35 ,1331.70 ,880.99 ,855.30 ,696.69 
2019/4/19,1792.54 ,2274.35 ,1002.02 ,1297.31 ,1332.00 ,877.98 ,858.09 ,696.69 
2019/4/22,1751.22 ,2276.65 ,999.08 ,1296.83 ,1330.70 ,878.33 ,860.09 ,721.80 
2019/4/23,1748.35 ,2296.78 ,999.36 ,1294.72 ,1330.20 ,873.71 ,857.51 ,724.46 
2019/4/24,1753.17 ,2291.75 ,997.80 ,1294.11 ,1327.91 ,871.14 ,854.44 ,725.98 
2019/4/25,1714.77 ,2290.90 ,998.26 ,1293.21 ,1329.60 ,874.78 ,858.74 ,735.25 
2019/4/26,1691.91 ,2301.64 ,998.44 ,1293.47 ,1331.00 ,867.23 ,860.89 ,725.31 
2019/4/29,1696.72 ,2304.10 ,998.17 ,1294.29 ,1330.60 ,867.50 ,863.65 ,699.57 
2019/4/30,1702.32 ,2306.29 ,999.45 ,1294.58 ,1333.20 ,868.74 ,860.89 ,705.42 
2019/5/6,1602.88 ,2295.83 ,1002.11 ,1297.78 ,1337.40 ,852.93 ,866.78 ,681.81 
2019/5/7,1618.56 ,2257.93 ,1001.83 ,1298.05 ,1337.79 ,859.24 ,865.80 ,695.61 
2019/5/8,1595.41 ,2254.30 ,1002.66 ,1299.37 ,1338.89 ,852.13 ,867.64 ,685.75 
2019/5/9,1565.94 ,2247.49 ,1005.04 ,1300.95 ,1341.39 ,845.47 ,867.89 ,684.87 
2019/5/10,1622.82 ,2255.85 ,1005.41 ,1303.12 ,1340.00 ,851.78 ,870.41 ,698.29 
2019/5/13,1595.97 ,2201.42 ,1007.33 ,1304.69 ,1344.69 ,845.74 ,875.01 ,705.97 
2019/5/14,1585.71 ,2219.06 ,1006.32 ,1305.97 ,1343.59 ,844.40 ,885.91 ,696.65 
2019/5/15,1621.36 ,2232.02 ,1006.78 ,1305.31 ,1344.39 ,845.91 ,884.53 ,707.87 
2019/5/16,1628.69 ,2251.88 ,1007.79 ,1306.23 ,1344.69 ,849.29 ,885.76 ,725.03 
2019/5/17,1587.28 ,2238.73 ,1007.79 ,1307.37 ,1345.49 ,850.80 ,881.92 ,729.15 
2019/5/20,1573.81 ,2223.62 ,1007.42 ,1310.00 ,1345.79 ,848.93 ,879.62 ,729.15 
2019/5/21,1595.12 ,2242.51 ,1006.14 ,1306.91 ,1344.39 ,849.02 ,878.70 ,722.68 
2019/5/22,1587.55 ,2236.18 ,1004.86 ,1305.24 ,1343.49 ,843.87 ,878.24 ,718.37 
2019/5/23,1559.09 ,2209.54 ,1005.50 ,1305.90 ,1344.39 ,831.26 ,879.62 ,697.72 
2019/5/24,1563.42 ,2212.53 ,1005.77 ,1306.93 ,1345.09 ,834.99 ,885.76 ,673.00 
2019/5/27,1582.25 ,2212.53 ,1003.57 ,1306.75 ,1342.99 ,836.59 ,885.45 ,673.44 
2019/5/28,1597.50 ,2194.00 ,1004.76 ,1305.31 ,1344.19 ,838.90 ,884.59 ,689.63 
2019/5/29,1593.87 ,2178.83 ,1006.78 ,1307.53 ,1346.68 ,835.35 ,883.76 ,679.20 
2019/5/30,1583.98 ,2183.40 ,1007.51 ,1308.91 ,1346.18 ,828.77 ,882.69 ,677.11 
2019/5/31,1579.03 ,2154.59 ,1007.88 ,1309.52 ,1346.98 ,826.29 ,890.06 ,643.45 
2019/6/3,1579.99 ,2148.63 ,1010.08 ,1311.95 ,1348.68 ,820.78 ,902.64 ,605.80 
2019/6/4,1565.40 ,2194.68 ,1011.64 ,1313.58 ,1350.58 ,822.91 ,910.32 ,604.04 
2019/6/5,1564.81 ,2212.60 ,1010.00 ,1314.19 ,1350.78 ,828.60 ,912.16 ,604.04 
2019/6/6,1550.70 ,2226.17 ,1012.55 ,1315.32 ,1350.98 ,817.76 ,917.69 ,597.86 
2019/6/10,1570.74 ,2260.03 ,1011.91 ,1316.04 ,1350.00 ,822.02 ,918.61 ,623.48 
2019/6/11,1617.96 ,2259.23 ,1009.44 ,1314.19 ,1348.98 ,830.64 ,915.08 ,619.90 
2019/6/12,1605.70 ,2254.63 ,1009.90 ,1313.14 ,1349.38 ,828.15 ,918.46 ,603.28 
2019/6/13,1603.21 ,2263.87 ,1010.72 ,1313.28 ,1349.78 ,823.09 ,920.30 ,607.54 
2019/6/14,1589.94 ,2260.22 ,1011.73 ,1314.60 ,1352.18 ,825.75 ,929.97 ,603.43 
2019/6/17,1590.00 ,2262.33 ,1012.37 ,1316.35 ,1352.78 ,819.72 ,928.74 ,612.13 
2019/6/18,1595.48 ,2284.31 ,1011.64 ,1320.00 ,1353.58 ,823.80 ,928.13 ,603.47 
2019/6/19,1616.50 ,2291.13 ,1011.00 ,1315.98 ,1353.58 ,832.68 ,926.90 ,616.14 
2019/6/20,1665.48 ,2312.83 ,1011.45 ,1320.00 ,1353.88 ,831.79 ,948.70 ,629.43 
2019/6/21,1667.84 ,2309.92 ,1011.45 ,1317.28 ,1354.57 ,833.04 ,962.51 ,642.50 
2019/6/24,1671.03 ,2305.92 ,1011.09 ,1316.30 ,1350.00 ,831.88 ,964.20 ,640.68 
2019/6/25,1653.64 ,2284.02 ,1011.27 ,1320.00 ,1354.97 ,834.01 ,983.39 ,634.98 
2019/6/26,1650.61 ,2281.20 ,1011.09 ,1316.53 ,1355.47 ,839.79 ,967.12 ,645.24 
2019/6/27,1668.22 ,2289.92 ,1010.63 ,1316.36 ,1355.47 ,836.59 ,964.97 ,650.10 
2019/6/28,1664.20 ,2303.11 ,1011.91 ,1317.18 ,1356.57 ,835.70 ,973.26 ,653.52 
2019/7/1,1712.15 ,2320.78 ,1011.64 ,1318.09 ,1357.77 ,840.59 ,947.19 ,652.22 
2019/7/2,1712.74 ,2327.57 ,1014.94 ,1319.05 ,1361.67 ,828.42 ,949.00 ,634.97 
2019/7/3,1693.76 ,2345.43 ,1016.68 ,1321.80 ,1363.66 ,824.33 ,976.33 ,608.46 
2019/7/4,1684.87 ,2345.43 ,1020.00 ,1323.84 ,1360.00 ,827.00 ,971.72 ,619.78 
2019/7/5,1693.62 ,2341.20 ,1016.04 ,1324.61 ,1363.06 ,825.31 ,970.96 ,621.42 
2019/7/8,1654.29 ,2329.88 ,1015.76 ,1324.02 ,1360.00 ,824.33 ,960.06 ,637.28 
2019/7/9,1650.08 ,2332.76 ,1020.00 ,1323.60 ,1363.26 ,820.69 ,956.07 ,630.98 
2019/7/10,1647.30 ,2343.28 ,1015.85 ,1324.14 ,1363.26 ,814.74 ,956.37 ,642.58 
2019/7/11,1646.64 ,2348.63 ,1016.40 ,1324.86 ,1364.56 ,826.64 ,973.57 ,664.29 
2019/7/12,1656.87 ,2359.48 ,1017.04 ,1324.30 ,1365.06 ,828.77 ,964.82 ,660.94 
2019/7/15,1663.60 ,2359.90 ,1016.31 ,1324.81 ,1360.00 ,831.26 ,966.20 ,654.37 
2019/7/16,1656.05 ,2351.87 ,1016.68 ,1324.21 ,1365.36 ,832.86 ,967.18 ,649.85 
2019/7/17,1655.09 ,2336.51 ,1016.22 ,1320.00 ,1365.36 ,832.86 ,962.82 ,635.77 
2019/7/18,1639.33 ,2344.88 ,1017.14 ,1325.95 ,1365.96 ,830.91 ,972.64 ,624.71 
2019/7/19,1656.54 ,2330.39 ,1017.59 ,1325.76 ,1366.26 ,846.54 ,987.07 ,617.34 
2019/7/22,1645.10 ,2336.98 ,1017.87 ,1326.80 ,1367.16 ,845.65 ,976.94 ,630.22 
2019/7/23,1648.68 ,2352.99 ,1018.05 ,1327.74 ,1367.86 ,840.32 ,971.42 ,625.63 
2019/7/24,1661.70 ,2364.02 ,1017.14 ,1327.11 ,1368.16 ,834.90 ,974.03 ,635.77 
2019/7/25,1675.29 ,2351.58 ,1017.59 ,1330.00 ,1370.00 ,834.99 ,973.57 ,633.03 
2019/7/26,1678.55 ,2368.95 ,1017.32 ,1328.50 ,1367.86 ,834.28 ,970.65 ,631.56 
2019/7/29,1676.68 ,2365.12 ,1016.49 ,1327.45 ,1367.66 ,833.39 ,974.95 ,628.67 
2019/7/30,1683.66 ,2359.02 ,1016.77 ,1327.16 ,1367.46 ,840.23 ,975.87 ,640.11 
2019/7/31,1668.45 ,2333.34 ,1017.78 ,1328.62 ,1369.26 ,831.97 ,975.87 ,649.48 
2019/8/1,1654.58 ,2312.35 ,1018.33 ,1329.17 ,1369.96 ,828.42 ,969.42 ,635.09 
2019/8/2,1630.21 ,2295.51 ,1021.63 ,1331.70 ,1374.25 ,824.96 ,988.00 ,608.59 
2019/8/5,1599.00 ,2227.15 ,1024.10 ,1334.09 ,1377.55 ,816.34 ,1017.16 ,605.55 
2019/8/6,1581.87 ,2256.14 ,1024.10 ,1336.44 ,1380.00 ,819.18 ,1028.52 ,597.95 
2019/8/7,1575.39 ,2257.87 ,1024.47 ,1337.68 ,1378.85 ,819.72 ,1042.03 ,592.04 
2019/8/8,1596.21 ,2300.23 ,1024.19 ,1338.26 ,1378.85 ,825.58 ,1053.08 ,581.45 
2019/8/9,1580.65 ,2285.02 ,1025.93 ,1339.65 ,1381.14 ,827.89 ,1058.30 ,581.45 
2019/8/12,1609.18 ,2256.87 ,1025.02 ,1339.90 ,1380.64 ,827.00 ,1052.47 ,581.45 
2019/8/13,1594.67 ,2291.02 ,1026.85 ,1340.70 ,1383.74 ,826.91 ,1066.29 ,595.96 
2019/8/14,1601.91 ,2223.91 ,1026.57 ,1342.34 ,1380.00 ,828.42 ,1051.55 ,613.31 
2019/8/15,1606.96 ,2229.39 ,1026.94 ,1342.89 ,1384.34 ,823.62 ,1062.29 ,598.85 
2019/8/16,1614.16 ,2261.55 ,1026.76 ,1340.00 ,1384.04 ,825.22 ,1063.83 ,597.90 
2019/8/19,1649.20 ,2288.93 ,1026.76 ,1342.53 ,1384.84 ,825.58 ,1056.46 ,600.40 
2019/8/20,1647.73 ,2270.81 ,1026.21 ,1342.75 ,1380.00 ,828.69 ,1049.71 ,609.71 
2019/8/21,1645.14 ,2289.54 ,1024.83 ,1342.16 ,1382.84 ,824.07 ,1054.01 ,619.52 
2019/8/22,1650.25 ,2288.38 ,1024.65 ,1340.66 ,1383.04 ,824.42 ,1054.93 ,623.73 
2019/8/23,1662.15 ,2229.01 ,1024.47 ,1340.46 ,1382.64 ,822.38 ,1054.65 ,615.06 
2019/8/26,1638.24 ,2253.49 ,1025.47 ,1341.50 ,1383.44 ,818.03 ,1092.69 ,604.12 
2019/8/27,1660.45 ,2246.27 ,1025.11 ,1341.26 ,1383.44 ,825.04 ,1086.86 ,602.33 
2019/8/28,1654.19 ,2260.97 ,1024.83 ,1340.82 ,1382.84 ,827.53 ,1093.00 ,610.84 
2019/8/29,1648.80 ,2289.66 ,1026.30 ,1341.00 ,1381.34 ,827.98 ,1097.91 ,614.14 
2019/8/30,1652.89 ,2291.13 ,1024.74 ,1341.29 ,1378.85 ,829.93 ,1084.40 ,617.43 
2019/9/2,1674.09 ,2291.13 ,1023.82 ,1341.07 ,1377.45 ,828.24 ,1084.71 ,596.75 
2019/9/3,1676.39 ,2275.32 ,1024.01 ,1341.23 ,1377.85 ,825.93 ,1088.39 ,584.84 
2019/9/4,1690.48 ,2299.99 ,1024.65 ,1341.52 ,1379.74 ,823.09 ,1099.75 ,587.28 
2019/9/5,1707.59 ,2329.91 ,1027.40 ,1343.24 ,1383.64 ,837.48 ,1095.45 ,605.80 
2019/9/6,1717.68 ,2332.04 ,1027.22 ,1344.50 ,1380.00 ,844.58 ,1076.11 ,613.50 
2019/9/9,1728.31 ,2330.00 ,1026.76 ,1345.23 ,1384.34 ,841.30 ,1069.05 ,622.36 
2019/9/10,1722.36 ,2332.57 ,1025.38 ,1343.99 ,1382.84 ,843.07 ,1053.02 ,631.84 
2019/9/11,1709.67 ,2349.43 ,1024.83 ,1342.44 ,1382.04 ,840.05 ,1055.39 ,630.06 
2019/9/12,1728.06 ,2356.20 ,1022.36 ,1341.04 ,1378.85 ,841.74 ,1053.11 ,614.04 
2019/9/16,1721.68 ,2347.11 ,1020.00 ,1340.72 ,1377.75 ,848.85 ,1056.77 ,659.38 
2019/9/17,1692.75 ,2353.17 ,1021.44 ,1340.00 ,1377.55 ,843.78 ,1055.23 ,701.31 
2019/9/18,1700.96 ,2353.97 ,1019.06 ,1339.90 ,1375.05 ,843.78 ,1058.24 ,655.91 
2019/9/19,1707.18 ,2350.00 ,1019.98 ,1338.47 ,1375.55 ,842.98 ,1053.70 ,653.37 
2019/9/20,1712.08 ,2342.50 ,1020.34 ,1338.87 ,1376.05 ,841.83 ,1059.53 ,664.82 
2019/9/23,1692.51 ,2340.00 ,1020.53 ,1339.45 ,1376.85 ,840.59 ,1071.81 ,657.11 
2019/9/24,1697.04 ,2322.56 ,1019.52 ,1339.19 ,1376.15 ,840.59 ,1075.19 ,655.81 
2019/9/25,1683.95 ,2336.86 ,1020.00 ,1338.19 ,1376.15 ,839.08 ,1080.10 ,636.24 
2019/9/26,1670.97 ,2331.18 ,1018.60 ,1340.00 ,1374.55 ,838.90 ,1068.13 ,639.38 
2019/9/27,1675.98 ,2318.79 ,1017.59 ,1336.43 ,1373.85 ,830.55 ,1065.98 ,644.37 
2019/9/30,1659.39 ,2330.49 ,1020.00 ,1337.12 ,1374.45 ,840.14 ,1052.93 ,632.66 
2019/10/8,1669.46 ,2264.98 ,1019.88 ,1338.43 ,1377.05 ,835.26 ,1053.42 ,602.24 
2019/10/9,1671.88 ,2285.60 ,1020.00 ,1340.19 ,1377.95 ,831.17 ,1066.29 ,596.47 
2019/10/10,1685.54 ,2300.27 ,1018.88 ,1340.02 ,1377.05 ,830.11 ,1064.44 ,596.91 
2019/10/11,1701.68 ,2325.43 ,1017.04 ,1338.11 ,1374.85 ,835.88 ,1053.54 ,624.88 
2019/10/14,1719.73 ,2322.20 ,1016.40 ,1336.90 ,1373.95 ,836.23 ,1040.19 ,621.06 
2019/10/15,1712.34 ,2345.32 ,1016.04 ,1336.41 ,1373.75 ,834.55 ,1047.71 ,614.39 
2019/10/16,1706.44 ,2340.63 ,1016.22 ,1336.74 ,1373.95 ,833.30 ,1042.95 ,607.58 
2019/10/17,1707.55 ,2347.10 ,1016.86 ,1337.41 ,1374.65 ,829.48 ,1046.02 ,613.24 
2019/10/18,1683.25 ,2337.90 ,1015.30 ,1336.76 ,1374.05 ,830.20 ,1045.72 ,616.92 
2019/10/21,1688.24 ,2353.97 ,1013.01 ,1335.06 ,1371.75 ,838.19 ,1043.87 ,615.49 
2019/10/22,1694.78 ,2345.56 ,1010.00 ,1334.01 ,1371.95 ,837.83 ,1040.80 ,611.04 
2019/10/23,1683.99 ,2352.24 ,1012.83 ,1333.64 ,1372.15 ,835.44 ,1045.41 ,617.05 
2019/10/24,1683.82 ,2356.76 ,1012.83 ,1333.35 ,1372.95 ,840.85 ,1045.10 ,630.69 
2019/10/25,1695.18 ,2366.36 ,1011.73 ,1333.49 ,1372.25 ,838.81 ,1052.47 ,635.42 
2019/10/28,1708.14 ,2379.57 ,1008.06 ,1330.39 ,1368.46 ,841.39 ,1053.08 ,635.54 
2019/10/29,1701.02 ,2377.59 ,1008.06 ,1329.01 ,1367.26 ,840.94 ,1043.87 ,629.49 
2019/10/30,1692.76 ,2385.32 ,1006.87 ,1327.98 ,1363.76 ,841.74 ,1042.03 ,632.49 
2019/10/31,1690.81 ,2378.11 ,1009.07 ,1328.72 ,1366.46 ,838.37 ,1044.64 ,629.36 
2019/11/1,1719.36 ,2401.09 ,1009.90 ,1329.48 ,1367.76 ,833.93 ,1053.39 ,604.32 
2019/11/4,1730.56 ,2409.98 ,1008.34 ,1330.05 ,1366.96 ,835.35 ,1052.41 ,624.42 
2019/11/5,1741.30 ,2407.12 ,1011.45 ,1330.46 ,1370.46 ,838.10 ,1047.56 ,630.72 
2019/11/6,1733.50 ,2408.82 ,1011.18 ,1332.74 ,1371.65 ,840.76 ,1030.21 ,630.13 
2019/11/7,1736.54 ,2415.39 ,1010.81 ,1330.00 ,1371.15 ,836.94 ,1035.58 ,625.70 
2019/11/8,1728.33 ,2421.58 ,1010.63 ,1332.41 ,1370.00 ,841.39 ,1015.01 ,622.08 
2019/11/11,1697.87 ,2416.82 ,1012.19 ,1332.84 ,1373.75 ,837.92 ,1012.56 ,624.72 
2019/11/12,1698.18 ,2420.61 ,1012.19 ,1334.28 ,1370.00 ,837.03 ,1012.56 ,635.35 
2019/11/13,1696.57 ,2422.33 ,1013.38 ,1334.90 ,1375.35 ,835.70 ,1012.86 ,628.93 
2019/11/14,1699.12 ,2424.36 ,1012.46 ,1335.30 ,1375.85 ,835.26 ,1016.70 ,640.30 
2019/11/15,1686.61 ,2443.01 ,1013.10 ,1335.79 ,1377.95 ,833.66 ,1016.24 ,634.22 
2019/11/18,1700.02 ,2444.24 ,1016.04 ,1338.24 ,1382.84 ,835.26 ,1016.24 ,642.85 
2019/11/19,1717.04 ,2442.79 ,1017.87 ,1340.83 ,1385.34 ,834.01 ,1021.31 ,632.66 
2019/11/20,1699.99 ,2433.62 ,1017.59 ,1342.25 ,1385.84 ,838.19 ,1024.22 ,619.20 
2019/11/21,1692.05 ,2429.77 ,1017.78 ,1342.76 ,1386.14 ,835.97 ,1024.53 ,637.32 
2019/11/22,1674.82 ,2435.05 ,1020.00 ,1343.62 ,1386.64 ,833.48 ,1018.70 ,655.39 
2019/11/25,1687.10 ,2453.33 ,1016.31 ,1342.78 ,1383.94 ,837.83 ,1016.70 ,652.33 
2019/11/26,1692.94 ,2458.72 ,1017.04 ,1340.00 ,1384.34 ,836.94 ,1010.87 ,648.34 
2019/11/27,1685.97 ,2468.98 ,1017.04 ,1342.94 ,1384.74 ,840.67 ,1014.71 ,654.35 
2019/11/28,1680.17 ,2468.98 ,1017.23 ,1343.28 ,1385.74 ,840.94 ,1012.86 ,648.08 
2019/11/29,1665.54 ,2459.08 ,1017.78 ,1343.84 ,1386.34 ,840.14 ,1014.71 ,656.03 
2019/12/2,1668.76 ,2437.85 ,1015.58 ,1343.34 ,1385.44 ,840.94 ,1015.78 ,624.37 
2019/12/3,1675.30 ,2421.67 ,1016.49 ,1342.42 ,1386.34 ,837.48 ,1018.24 ,626.19 
2019/12/4,1674.74 ,2436.98 ,1016.68 ,1343.28 ,1387.83 ,836.41 ,1035.28 ,628.42 
2019/12/5,1687.60 ,2440.64 ,1016.95 ,1340.00 ,1390.00 ,839.70 ,1030.82 ,646.27 
2019/12/6,1697.61 ,2462.94 ,1016.77 ,1340.00 ,1387.73 ,841.47 ,1029.44 ,648.18 
2019/12/9,1694.59 ,2455.15 ,1020.00 ,1343.06 ,1390.00 ,855.33 ,1017.01 ,655.49 
2019/12/10,1696.74 ,2452.45 ,1020.00 ,1344.01 ,1388.33 ,860.04 ,1018.70 ,656.57 
2019/12/11,1697.77 ,2459.59 ,1017.50 ,1344.46 ,1389.43 ,861.19 ,1020.85 ,655.71 
2019/12/12,1692.67 ,2480.68 ,1020.00 ,1344.96 ,1390.03 ,868.65 ,1026.68 ,656.75 
2019/12/13,1726.25 ,2480.00 ,1017.41 ,1344.72 ,1390.03 ,869.36 ,1014.40 ,665.88 
2019/12/16,1734.66 ,2498.59 ,1017.41 ,1345.06 ,1390.33 ,864.39 ,1022.23 ,669.32 
2019/12/17,1758.26 ,2499.43 ,1016.49 ,1344.89 ,1389.03 ,869.72 ,1023.00 ,671.29 
2019/12/18,1754.34 ,2498.35 ,1016.49 ,1344.38 ,1389.03 ,869.72 ,1024.53 ,675.98 
2019/12/19,1751.89 ,2509.49 ,1016.77 ,1344.72 ,1390.00 ,867.32 ,1024.68 ,680.21 
2019/12/20,1747.58 ,2521.90 ,1018.69 ,1346.53 ,1391.63 ,871.23 ,1025.76 ,684.75 
2019/12/23,1725.76 ,2524.08 ,1019.24 ,1348.25 ,1393.33 ,866.79 ,1027.60 ,677.91 
2019/12/24,1737.01 ,2523.59 ,1020.25 ,1350.05 ,1394.33 ,868.56 ,1033.90 ,683.98 
2019/12/25,1736.10 ,2523.59 ,1020.62 ,1350.57 ,1395.13 ,875.13 ,1040.80 ,683.98 
2019/12/26,1751.38 ,2536.53 ,1022.73 ,1352.62 ,1396.52 ,876.02 ,1041.88 ,688.13 
2019/12/27,1749.66 ,2540.00 ,1022.54 ,1354.99 ,1396.02 ,877.62 ,1048.48 ,693.49 
2019/12/30,1775.59 ,2521.95 ,1022.36 ,1354.15 ,1400.00 ,873.80 ,1047.56 ,691.74 
2019/12/31,1782.09 ,2529.38 ,1023.18 ,1355.38 ,1395.92 ,870.69 ,1051.24 ,685.80 
2020/1/2,1806.30 ,2550.58 ,1021.53 ,1360.00 ,1395.33 ,871.67 ,1048.79 ,668.07 
2020/1/3,1803.14 ,2532.57 ,1020.98 ,1353.80 ,1400.00 ,869.18 ,1066.90 ,690.61 
2020/1/6,1796.32 ,2541.52 ,1021.81 ,1353.32 ,1396.72 ,865.54 ,1089.93 ,709.22 
2020/1/7,1809.78 ,2534.39 ,1021.26 ,1353.18 ,1400.00 ,866.07 ,1075.19 ,696.40 
2020/1/8,1788.94 ,2546.82 ,1021.44 ,1353.48 ,1397.12 ,863.94 ,1093.76 ,703.04 
2020/1/9,1811.58 ,2563.77 ,1022.08 ,1354.30 ,1397.62 ,866.43 ,1071.51 ,674.97 
2020/1/10,1811.06 ,2556.45 ,1023.82 ,1355.83 ,1400.62 ,863.23 ,1060.54 ,667.97 
2020/1/13,1828.82 ,2574.28 ,1020.00 ,1357.22 ,1401.12 ,863.06 ,1063.98 ,664.60 
2020/1/14,1822.68 ,2570.38 ,1023.00 ,1360.00 ,1400.92 ,870.16 ,1048.48 ,653.97 
2020/1/15,1812.61 ,2575.19 ,1023.18 ,1360.00 ,1401.22 ,871.23 ,1060.15 ,649.92 
2020/1/16,1804.91 ,2596.74 ,1020.00 ,1357.61 ,1401.42 ,869.27 ,1061.99 ,650.77 
2020/1/17,1807.44 ,2606.76 ,1023.92 ,1358.28 ,1402.22 ,868.92 ,1058.30 ,652.95 
2020/1/20,1820.92 ,2606.76 ,1025.57 ,1360.55 ,1405.51 ,867.67 ,1058.61 ,656.24 
2020/1/21,1789.80 ,2599.85 ,1028.50 ,1362.81 ,1407.71 ,859.50 ,1068.44 ,644.25 
2020/1/22,1797.47 ,2600.60 ,1028.86 ,1364.87 ,1409.41 ,857.02 ,1059.84 ,646.57 
2020/1/23,1741.77 ,2603.57 ,1031.34 ,1367.35 ,1412.90 ,852.93 ,1066.59 ,646.57 
2020/2/3,1604.51 ,2543.58 ,1042.43 ,1382.91 ,1428.89 ,797.78 ,1066.59 ,558.69 
